mobility_key,metro_area,subregion,province,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
1146,Greater Toronto Area,Regional Municipality of Halton,Ontario,-29,-5,17,-66,-47,20
1147,Greater Toronto Area,Regional Municipality of Peel,Ontario,0,4,4,0,1,-1
1148,Greater Toronto Area,Regional Municipality of Peel,Ontario,13,15,23,-3,-4,-4
1149,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,-34,31,-33,-76,20
1150,Greater Toronto Area,Regional Municipality of Peel,Ontario,-1,17,0,2,1,1
1151,Greater Toronto Area,Regional Municipality of Peel,Ontario,1,8,-2,-2,1,0
1152,Greater Toronto Area,Regional Municipality of Peel,Ontario,3,8,2,-1,2,0
1153,Greater Toronto Area,Regional Municipality of Peel,Ontario,1,1,2,-2,-8,2
1154,Greater Toronto Area,Regional Municipality of Peel,Ontario,6,9,30,4,9,-2
1155,Greater Toronto Area,Regional Municipality of Peel,Ontario,8,8,48,2,4,-2
1156,Greater Toronto Area,Regional Municipality of Peel,Ontario,1,6,15,-1,2,0
1157,Greater Toronto Area,Regional Municipality of Peel,Ontario,-1,10,8,1,3,0
1158,Greater Toronto Area,Regional Municipality of Peel,Ontario,-13,-8,-14,-6,-5,4
1159,Greater Toronto Area,Regional Municipality of Peel,Ontario,-10,-7,-11,-5,-4,4
1160,Greater Toronto Area,Regional Municipality of Peel,Ontario,-6,-6,-3,-2,0,1
1161,Greater Toronto Area,Regional Municipality of Peel,Ontario,4,7,12,5,9,-1
1162,Greater Toronto Area,Regional Municipality of Peel,Ontario,7,11,24,1,5,-1
1163,Greater Toronto Area,Regional Municipality of Peel,Ontario,1,5,3,-2,3,0
1164,Greater Toronto Area,Regional Municipality of Peel,Ontario,-2,5,-3,-2,5,0
1165,Greater Toronto Area,Regional Municipality of Peel,Ontario,3,7,4,-4,3,0
1166,Greater Toronto Area,Regional Municipality of Peel,Ontario,4,10,20,-2,2,0
1167,Greater Toronto Area,Regional Municipality of Peel,Ontario,-5,-3,-2,-7,3,1
1168,Greater Toronto Area,Regional Municipality of Peel,Ontario,6,10,40,-4,9,-1
1169,Greater Toronto Area,Regional Municipality of Peel,Ontario,8,9,100,-5,5,-2
1170,Greater Toronto Area,Regional Municipality of Peel,Ontario,2,5,48,-7,2,1
1171,Greater Toronto Area,Regional Municipality of Peel,Ontario,-2,6,6,-8,3,1
1172,Greater Toronto Area,Regional Municipality of Peel,Ontario,2,10,5,-10,1,1
1173,Greater Toronto Area,Regional Municipality of Peel,Ontario,4,40,8,-12,2,1
1174,Greater Toronto Area,Regional Municipality of Peel,Ontario,-3,50,5,-20,-5,3
1175,Greater Toronto Area,Regional Municipality of Peel,Ontario,-14,26,6,-23,-1,4
1176,Greater Toronto Area,Regional Municipality of Peel,Ontario,-17,7,39,-29,-7,3
1177,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,24,2,-39,-30,12
1178,Greater Toronto Area,Regional Municipality of Peel,Ontario,-30,15,-4,-43,-37,15
1179,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,0,-3,-48,-43,17
1180,Greater Toronto Area,Regional Municipality of Peel,Ontario,-38,2,0,-51,-45,19
1181,Greater Toronto Area,Regional Municipality of Peel,Ontario,-45,-12,-16,-55,-48,22
1182,Greater Toronto Area,Regional Municipality of Peel,Ontario,-51,-18,5,-52,-32,14
1183,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-30,-17,-60,-37,11
1184,Greater Toronto Area,Regional Municipality of Peel,Ontario,-50,-14,-40,-67,-54,24
1185,Greater Toronto Area,Regional Municipality of Peel,Ontario,-51,-12,-18,-67,-56,24
1186,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-26,-1,-71,-61,26
1187,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-24,-16,-71,-61,27
1188,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-26,2,-72,-61,27
1189,Greater Toronto Area,Regional Municipality of Peel,Ontario,-64,-35,-38,-73,-48,18
1190,Greater Toronto Area,Regional Municipality of Peel,Ontario,-63,-39,-11,-77,-47,13
1191,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-29,-34,-76,-62,27
1192,Greater Toronto Area,Regional Municipality of Peel,Ontario,-56,-23,-37,-74,-62,26
1193,Greater Toronto Area,Regional Municipality of Peel,Ontario,-54,-24,-3,-74,-63,26
1194,Greater Toronto Area,Regional Municipality of Peel,Ontario,-55,-22,-10,-74,-62,27
1195,Greater Toronto Area,Regional Municipality of Peel,Ontario,-58,-26,-33,-74,-62,29
1196,Greater Toronto Area,Regional Municipality of Peel,Ontario,-63,-32,-30,-72,-48,18
1197,Greater Toronto Area,Regional Municipality of Peel,Ontario,-64,-36,-15,-76,-47,13
1198,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-25,-18,-76,-63,27
1199,Greater Toronto Area,Regional Municipality of Peel,Ontario,-58,-20,-33,-74,-63,27
1200,Greater Toronto Area,Regional Municipality of Peel,Ontario,-54,-16,-12,-74,-64,27
1201,Greater Toronto Area,Regional Municipality of Peel,Ontario,-47,3,-28,-73,-64,26
1202,Greater Toronto Area,Regional Municipality of Peel,Ontario,-82,-73,-51,-87,-88,40
1203,Greater Toronto Area,Regional Municipality of Peel,Ontario,-60,-23,-29,-73,-52,18
1204,Greater Toronto Area,Regional Municipality of Peel,Ontario,-80,-71,-32,-82,-55,15
1205,Greater Toronto Area,Regional Municipality of Peel,Ontario,-59,-26,-46,-78,-67,29
1206,Greater Toronto Area,Regional Municipality of Peel,Ontario,-55,-18,-40,-74,-62,27
1207,Greater Toronto Area,Regional Municipality of Peel,Ontario,-56,-23,-38,-75,-63,28
1208,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-22,-38,-74,-63,28
1209,Greater Toronto Area,Regional Municipality of Peel,Ontario,-58,-28,-35,-74,-63,29
1210,Greater Toronto Area,Regional Municipality of Peel,Ontario,-61,-31,-22,-71,-45,17
1211,Greater Toronto Area,Regional Municipality of Peel,Ontario,-65,-41,-41,-78,-45,14
1212,Greater Toronto Area,Regional Municipality of Peel,Ontario,-55,-23,-17,-74,-61,26
1213,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-27,-48,-75,-61,27
1214,Greater Toronto Area,Regional Municipality of Peel,Ontario,-54,-22,-30,-73,-62,27
1215,Greater Toronto Area,Regional Municipality of Peel,Ontario,-54,-19,-34,-74,-62,27
1216,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-25,-27,-73,-61,28
1217,Greater Toronto Area,Regional Municipality of Peel,Ontario,-59,-27,4,-69,-44,16
1218,Greater Toronto Area,Regional Municipality of Peel,Ontario,-63,-38,-46,-77,-44,14
1219,Greater Toronto Area,Regional Municipality of Peel,Ontario,-53,-20,4,-72,-61,25
1220,Greater Toronto Area,Regional Municipality of Peel,Ontario,-53,-18,-16,-71,-61,26
1221,Greater Toronto Area,Regional Municipality of Peel,Ontario,-53,-23,-31,-74,-61,27
1222,Greater Toronto Area,Regional Municipality of Peel,Ontario,-51,-17,-21,-74,-61,26
1223,Greater Toronto Area,Regional Municipality of Peel,Ontario,-51,-19,5,-72,-60,27
1224,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-26,-17,-72,-41,16
1225,Greater Toronto Area,Regional Municipality of Peel,Ontario,-53,-26,46,-72,-37,11
1226,Greater Toronto Area,Regional Municipality of Peel,Ontario,-49,-19,-12,-73,-59,25
1227,Greater Toronto Area,Regional Municipality of Peel,Ontario,-48,-15,-9,-72,-58,25
1228,Greater Toronto Area,Regional Municipality of Peel,Ontario,-47,-15,9,-71,-59,25
1229,Greater Toronto Area,Regional Municipality of Peel,Ontario,-50,-13,-15,-72,-59,25
1230,Greater Toronto Area,Regional Municipality of Peel,Ontario,-51,-18,-27,-73,-58,27
1231,Greater Toronto Area,Regional Municipality of Peel,Ontario,-53,-18,-35,-72,-37,16
1232,Greater Toronto Area,Regional Municipality of Peel,Ontario,-48,-20,-20,-75,-34,11
1233,Greater Toronto Area,Regional Municipality of Peel,Ontario,-51,-23,-26,-74,-58,25
1234,Greater Toronto Area,Regional Municipality of Peel,Ontario,-48,-15,-16,-71,-57,24
1235,Greater Toronto Area,Regional Municipality of Peel,Ontario,-44,-13,20,-70,-57,24
1236,Greater Toronto Area,Regional Municipality of Peel,Ontario,-46,-16,-27,-72,-58,25
1237,Greater Toronto Area,Regional Municipality of Peel,Ontario,-46,-15,-9,-72,-58,26
1238,Greater Toronto Area,Regional Municipality of Peel,Ontario,-46,-16,52,-66,-36,12
1239,Greater Toronto Area,Regional Municipality of Peel,Ontario,-45,-17,4,-75,-35,10
1240,Greater Toronto Area,Regional Municipality of Peel,Ontario,-70,-56,-48,-85,-85,35
1241,Greater Toronto Area,Regional Municipality of Peel,Ontario,-38,1,2,-69,-55,22
1242,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,0,42,-66,-55,22
1243,Greater Toronto Area,Regional Municipality of Peel,Ontario,-37,0,42,-67,-55,22
1244,Greater Toronto Area,Regional Municipality of Peel,Ontario,-40,-9,35,-67,-53,23
1245,Greater Toronto Area,Regional Municipality of Peel,Ontario,-41,-10,55,-63,-27,11
1246,Greater Toronto Area,Regional Municipality of Peel,Ontario,-40,-17,66,-67,-26,7
1247,Greater Toronto Area,Regional Municipality of Peel,Ontario,-35,-8,31,-68,-55,21
1248,Greater Toronto Area,Regional Municipality of Peel,Ontario,-35,-6,27,-66,-52,20
1249,Greater Toronto Area,Regional Municipality of Peel,Ontario,-34,-5,32,-67,-53,21
1250,Greater Toronto Area,Regional Municipality of Peel,Ontario,-39,-9,-12,-68,-52,22
1251,Greater Toronto Area,Regional Municipality of Peel,Ontario,-40,-13,-3,-68,-51,23
1252,Greater Toronto Area,Regional Municipality of Peel,Ontario,-40,-12,37,-61,-18,10
1253,Greater Toronto Area,Regional Municipality of Peel,Ontario,-39,-15,52,-67,-16,7
1254,Greater Toronto Area,Regional Municipality of Peel,Ontario,-33,-5,54,-65,-50,20
1255,Greater Toronto Area,Regional Municipality of Peel,Ontario,-35,-5,35,-64,-49,20
1256,Greater Toronto Area,Regional Municipality of Peel,Ontario,-34,-6,51,-65,-51,21
1257,Greater Toronto Area,Regional Municipality of Peel,Ontario,-32,-3,57,-64,-50,20
1258,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,-12,29,-66,-50,21
1259,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,-11,88,-60,-18,9
1260,Greater Toronto Area,Regional Municipality of Peel,Ontario,-34,-15,105,-66,-16,6
1261,Greater Toronto Area,Regional Municipality of Peel,Ontario,-31,-9,64,-65,-49,19
1262,Greater Toronto Area,Regional Municipality of Peel,Ontario,-32,-7,55,-64,-48,19
1263,Greater Toronto Area,Regional Municipality of Peel,Ontario,-32,-8,36,-66,-50,20
1264,Greater Toronto Area,Regional Municipality of Peel,Ontario,-29,-3,71,-63,-48,19
1265,Greater Toronto Area,Regional Municipality of Peel,Ontario,-31,-9,61,-63,-47,19
1266,Greater Toronto Area,Regional Municipality of Peel,Ontario,-32,-11,102,-58,-12,8
1267,Greater Toronto Area,Regional Municipality of Peel,Ontario,-31,-15,120,-64,-12,5
1268,Greater Toronto Area,Regional Municipality of Peel,Ontario,-28,-7,79,-63,-48,18
1269,Greater Toronto Area,Regional Municipality of Peel,Ontario,-28,-3,80,-60,-47,18
1270,Greater Toronto Area,Regional Municipality of Peel,Ontario,-28,-6,85,-62,-48,18
1271,Greater Toronto Area,Regional Municipality of Peel,Ontario,-27,0,87,-62,-47,18
1272,Greater Toronto Area,Regional Municipality of Peel,Ontario,-30,-6,80,-62,-47,17
1273,Greater Toronto Area,Regional Municipality of Peel,Ontario,-32,-7,98,-58,-10,6
1274,Greater Toronto Area,Regional Municipality of Peel,Ontario,-31,-11,108,-64,-7,4
1275,Greater Toronto Area,Regional Municipality of Peel,Ontario,-30,-9,60,-63,-49,18
1276,Greater Toronto Area,Regional Municipality of Peel,Ontario,-31,-7,37,-62,-48,19
1277,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-1,83,-61,-47,17
1278,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,1,91,-60,-46,17
1279,Greater Toronto Area,Regional Municipality of Peel,Ontario,-26,-5,93,-59,-46,16
1280,Greater Toronto Area,Regional Municipality of Peel,Ontario,-29,-8,102,-54,-10,6
1281,Greater Toronto Area,Regional Municipality of Peel,Ontario,-27,-11,141,-61,-4,3
1282,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-1,87,-62,-47,16
1283,Greater Toronto Area,Regional Municipality of Peel,Ontario,-9,24,99,-57,-46,14
1284,Greater Toronto Area,Regional Municipality of Peel,Ontario,-48,-41,196,-69,-74,22
1285,Greater Toronto Area,Regional Municipality of Peel,Ontario,-18,9,79,-61,-49,16
1286,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,0,89,-62,-52,17
1287,Greater Toronto Area,Regional Municipality of Peel,Ontario,-28,-10,119,-58,-12,5
1288,Greater Toronto Area,Regional Municipality of Peel,Ontario,-26,-14,125,-61,-9,3
1289,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-4,87,-62,-48,16
1290,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,-2,82,-60,-46,16
1291,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-3,75,-62,-47,16
1292,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,0,75,-60,-46,16
1293,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-7,61,-61,-45,16
1294,Greater Toronto Area,Regional Municipality of Peel,Ontario,-27,-8,66,-58,-8,7
1295,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-11,144,-61,-7,3
1296,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-6,88,-62,-46,16
1297,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-2,99,-61,-46,15
1298,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-2,105,-62,-46,15
1299,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,0,33,-62,-45,17
1300,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,-2,95,-61,-44,15
1301,Greater Toronto Area,Regional Municipality of Peel,Ontario,-26,-9,118,-56,-7,4
1302,Greater Toronto Area,Regional Municipality of Peel,Ontario,-29,-14,78,-63,-10,4
1303,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,0,106,-62,-45,15
1304,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,1,101,-61,-44,15
1305,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,-5,33,-63,-46,17
1306,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,4,101,-61,-44,15
1307,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,-3,97,-60,-43,14
1308,Greater Toronto Area,Regional Municipality of Peel,Ontario,-25,-8,131,-56,-7,4
1309,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,-10,128,-61,-7,2
1310,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,-3,71,-63,-47,16
1311,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,3,95,-60,-44,15
1312,Greater Toronto Area,Regional Municipality of Peel,Ontario,-18,3,93,-60,-46,15
1313,Greater Toronto Area,Regional Municipality of Peel,Ontario,-15,11,97,-57,-45,14
1314,Greater Toronto Area,Regional Municipality of Peel,Ontario,-17,3,109,-57,-46,13
1315,Greater Toronto Area,Regional Municipality of Peel,Ontario,-25,-8,123,-52,-11,2
1316,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,-4,55,-60,-15,3
1317,Greater Toronto Area,Regional Municipality of Peel,Ontario,-33,-20,85,-71,-77,22
1318,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,2,23,-60,-46,16
1319,Greater Toronto Area,Regional Municipality of Peel,Ontario,-14,5,115,-58,-46,14
1320,Greater Toronto Area,Regional Municipality of Peel,Ontario,-15,5,109,-58,-45,14
1321,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-4,103,-57,-44,13
1322,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,-8,141,-51,-6,2
1323,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-10,131,-56,-7,1
1324,Greater Toronto Area,Regional Municipality of Peel,Ontario,-17,-3,93,-60,-46,14
1325,Greater Toronto Area,Regional Municipality of Peel,Ontario,-18,3,92,-59,-44,14
1326,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,1,109,-58,-45,14
1327,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,3,103,-58,-44,14
1328,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,-4,101,-57,-44,13
1329,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-8,139,-50,-8,1
1330,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-8,104,-55,-8,2
1331,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,-5,67,-60,-46,14
1332,Greater Toronto Area,Regional Municipality of Peel,Ontario,-17,0,92,-58,-43,13
1333,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,-1,105,-58,-44,14
1334,Greater Toronto Area,Regional Municipality of Peel,Ontario,-14,2,101,-57,-43,13
1335,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,-5,89,-57,-43,13
1336,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-10,126,-52,-6,1
1337,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-11,111,-56,-6,0
1338,Greater Toronto Area,Regional Municipality of Peel,Ontario,-18,-6,87,-59,-45,14
1339,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,0,98,-57,-43,13
1340,Greater Toronto Area,Regional Municipality of Peel,Ontario,-17,-4,50,-59,-44,14
1341,Greater Toronto Area,Regional Municipality of Peel,Ontario,-14,2,84,-56,-43,13
1342,Greater Toronto Area,Regional Municipality of Peel,Ontario,-18,-6,71,-55,-43,13
1343,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,-5,100,-52,-5,2
1344,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,-8,139,-53,-6,0
1345,Greater Toronto Area,Regional Municipality of Peel,Ontario,-15,-2,96,-56,-45,13
1346,Greater Toronto Area,Regional Municipality of Peel,Ontario,-15,1,85,-55,-43,13
1347,Greater Toronto Area,Regional Municipality of Peel,Ontario,-15,-1,71,-57,-44,13
1348,Greater Toronto Area,Regional Municipality of Peel,Ontario,-13,2,88,-54,-43,12
1349,Greater Toronto Area,Regional Municipality of Peel,Ontario,-14,-1,81,-54,-44,12
1350,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-6,90,-53,-10,1
1351,Greater Toronto Area,Regional Municipality of Peel,Ontario,-10,-3,140,-55,-12,-2
1352,Greater Toronto Area,Regional Municipality of Peel,Ontario,-43,-41,78,-71,-82,23
1353,Greater Toronto Area,Regional Municipality of Peel,Ontario,-13,9,32,-55,-45,13
1354,Greater Toronto Area,Regional Municipality of Peel,Ontario,-17,-2,45,-57,-44,13
1355,Greater Toronto Area,Regional Municipality of Peel,Ontario,-15,2,56,-56,-43,13
1356,Greater Toronto Area,Regional Municipality of Peel,Ontario,-17,-6,70,-55,-41,12
1357,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,-4,120,-49,-2,3
1358,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,-7,95,-55,-6,3
1359,Greater Toronto Area,Regional Municipality of Peel,Ontario,-18,-6,65,-57,-41,14
1360,Greater Toronto Area,Regional Municipality of Peel,Ontario,-17,-3,63,-56,-39,13
1361,Greater Toronto Area,Regional Municipality of Peel,Ontario,-17,-4,77,-57,-41,13
1362,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,-2,66,-55,-40,13
1363,Greater Toronto Area,Regional Municipality of Peel,Ontario,-18,-8,46,-55,-39,13
1364,Greater Toronto Area,Regional Municipality of Peel,Ontario,-17,-5,83,-52,-2,4
1365,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,-7,99,-56,-4,2
1366,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-8,56,-58,-42,14
1367,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-4,55,-57,-40,13
1368,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-4,68,-59,-40,14
1369,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,-3,42,-58,-40,14
1370,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-8,57,-57,-39,13
1371,Greater Toronto Area,Regional Municipality of Peel,Ontario,-18,-5,106,-53,1,3
1372,Greater Toronto Area,Regional Municipality of Peel,Ontario,-16,-7,110,-57,-3,2
1373,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,-8,43,-59,-41,14
1374,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-3,35,-58,-39,14
1375,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-5,9,-59,-40,14
1376,Greater Toronto Area,Regional Municipality of Peel,Ontario,-18,2,28,-57,-38,14
1377,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-8,13,-57,-38,14
1378,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,-6,59,-53,-2,5
1379,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,-10,-14,-60,-8,5
1380,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-6,34,-59,-41,14
1381,Greater Toronto Area,Regional Municipality of Peel,Ontario,-21,-2,39,-58,-39,14
1382,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,-5,14,-61,-40,15
1383,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,2,24,-57,-39,14
1384,Greater Toronto Area,Regional Municipality of Peel,Ontario,-18,3,46,-55,-39,13
1385,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-1,70,-53,-5,5
1386,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,0,51,-60,-11,3
1387,Greater Toronto Area,Regional Municipality of Peel,Ontario,-57,-47,65,-74,-82,27
1388,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,1,46,-57,-40,14
1389,Greater Toronto Area,Regional Municipality of Peel,Ontario,-25,-5,35,-59,-40,15
1390,Greater Toronto Area,Regional Municipality of Peel,Ontario,-27,-8,-20,-60,-40,16
1391,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-6,28,-57,-38,15
1392,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,-4,75,-53,-2,6
1393,Greater Toronto Area,Regional Municipality of Peel,Ontario,-26,-9,27,-59,-9,6
1394,Greater Toronto Area,Regional Municipality of Peel,Ontario,-28,-12,-12,-61,-42,16
1395,Greater Toronto Area,Regional Municipality of Peel,Ontario,-25,-3,15,-59,-39,15
1396,Greater Toronto Area,Regional Municipality of Peel,Ontario,-26,-6,11,-61,-40,16
1397,Greater Toronto Area,Regional Municipality of Peel,Ontario,-25,-3,4,-58,-39,16
1398,Greater Toronto Area,Regional Municipality of Peel,Ontario,-26,-9,60,-56,-38,15
1399,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-4,30,-54,-3,7
1400,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-8,20,-58,-9,5
1401,Greater Toronto Area,Regional Municipality of Peel,Ontario,-27,-10,2,-60,-41,16
1402,Greater Toronto Area,Regional Municipality of Peel,Ontario,-29,-9,-16,-60,-39,15
1403,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-4,21,-58,-39,15
1404,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-3,-10,-59,-39,15
1405,Greater Toronto Area,Regional Municipality of Peel,Ontario,-25,-7,-11,-57,-38,15
1406,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,-2,23,-52,-2,6
1407,Greater Toronto Area,Regional Municipality of Peel,Ontario,-27,-9,-26,-59,-11,6
1408,Greater Toronto Area,Regional Municipality of Peel,Ontario,-28,-11,-21,-60,-41,16
1409,Greater Toronto Area,Regional Municipality of Peel,Ontario,-27,-6,-13,-60,-39,16
1410,Greater Toronto Area,Regional Municipality of Peel,Ontario,-26,-8,31,-59,-39,15
1411,Greater Toronto Area,Regional Municipality of Peel,Ontario,-25,-6,18,-58,-38,15
1412,Greater Toronto Area,Regional Municipality of Peel,Ontario,-25,-9,39,-57,-38,15
1413,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,-5,86,-51,-1,5
1414,Greater Toronto Area,Regional Municipality of Peel,Ontario,-19,-8,97,-56,-6,4
1415,Greater Toronto Area,Regional Municipality of Peel,Ontario,-26,-11,33,-60,-40,15
1416,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-4,46,-58,-38,15
1417,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,-3,16,-61,-41,16
1418,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,-1,8,-60,-39,16
1419,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,-5,-9,-60,-40,17
1420,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,-1,22,-54,-7,8
1421,Greater Toronto Area,Regional Municipality of Peel,Ontario,-34,-21,-40,-65,-14,8
1422,Greater Toronto Area,Regional Municipality of Peel,Ontario,-29,-13,-20,-63,-43,17
1423,Greater Toronto Area,Regional Municipality of Peel,Ontario,-30,-11,-25,-62,-40,17
1424,Greater Toronto Area,Regional Municipality of Peel,Ontario,-28,-11,-22,-64,-40,17
1425,Greater Toronto Area,Regional Municipality of Peel,Ontario,-24,-5,-8,-61,-40,16
1426,Greater Toronto Area,Regional Municipality of Peel,Ontario,-23,-5,22,-59,-39,16
1427,Greater Toronto Area,Regional Municipality of Peel,Ontario,-20,0,0,-55,-2,7
1428,Greater Toronto Area,Regional Municipality of Peel,Ontario,-35,-26,-39,-64,-13,8
1429,Greater Toronto Area,Regional Municipality of Peel,Ontario,-40,-21,-29,-66,-44,19
1430,Greater Toronto Area,Regional Municipality of Peel,Ontario,-38,-15,-28,-65,-42,18
1431,Greater Toronto Area,Regional Municipality of Peel,Ontario,-37,-18,-32,-66,-42,18
1432,Greater Toronto Area,Regional Municipality of Peel,Ontario,-32,-8,-13,-64,-42,17
1433,Greater Toronto Area,Regional Municipality of Peel,Ontario,-33,-14,-12,-62,-41,18
1434,Greater Toronto Area,Regional Municipality of Peel,Ontario,-35,-13,13,-58,-8,9
1435,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,-17,28,-63,-15,7
1436,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,-19,-42,-66,-44,18
1437,Greater Toronto Area,Regional Municipality of Peel,Ontario,-43,-24,-37,-65,-45,20
1438,Greater Toronto Area,Regional Municipality of Peel,Ontario,-34,-11,-20,-64,-42,18
1439,Greater Toronto Area,Regional Municipality of Peel,Ontario,-33,-7,-21,-63,-41,18
1440,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,-17,-28,-63,-41,19
1441,Greater Toronto Area,Regional Municipality of Peel,Ontario,-35,-12,-15,-58,-8,10
1442,Greater Toronto Area,Regional Municipality of Peel,Ontario,-38,-17,-5,-64,-16,8
1443,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,-17,-24,-65,-44,18
1444,Greater Toronto Area,Regional Municipality of Peel,Ontario,-35,-12,-22,-64,-41,17
1445,Greater Toronto Area,Regional Municipality of Peel,Ontario,-37,-14,-29,-65,-42,18
1446,Greater Toronto Area,Regional Municipality of Peel,Ontario,-34,-8,-15,-64,-41,17
1447,Greater Toronto Area,Regional Municipality of Peel,Ontario,-34,-13,-3,-63,-41,18
1448,Greater Toronto Area,Regional Municipality of Peel,Ontario,-39,-16,-33,-61,-9,11
